id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1387476931596021762,1387476931596021762,2021-04-28 11:40:53 PDT,2021-04-28,11:40:53,-0700,380179564,covid19help2021,CovidHelp (COVID19India),,"DELHI  IMPORTANT LEAD for #oxygen #beds 20+ Oxygen beds are available at Akshardham Sewa Bharti Covid facility in Delhi. Contact: Sandeep Phone No: 8851909927   There's not a 100% guarantee but at this time, chances are very high.  #Delhi #NCR #Noida",en,[],[],[],0,4,3,"['oxygen', 'beds', 'delhi', 'ncr', 'noida']",[],https://twitter.com/Covid19help2021/status/1387476931596021762,False,,0,,,,,,,,[],,,,
1387461209176231936,1387461209176231936,2021-04-28 10:38:24 PDT,2021-04-28,10:38:24,-0700,29404066,tarequelaskar,Tareque Laskar,,"Free #Oxygen cylinder refills available in #Delhi (but you’ll have to go to DaryaGanj). I just spoke to them now (28/4/2021, 11PM) Phone: +91 78650 95786 #Verified   The Address is somewhere on Gali Kale Khan (near Phool Mandi School). Recommend to message &amp; cross check.  https://t.co/Gs80XkNsbH",en,[],[],['https://pbs.twimg.com/media/E0FAnKwVgAMiyKg.jpg'],0,2,1,"['oxygen', 'delhi', 'verified']",[],https://twitter.com/tarequelaskar/status/1387461209176231936,False,,1,https://pbs.twimg.com/media/E0FAnKwVgAMiyKg.jpg,,,,,,,[],,,,
1387399479620358151,1387399479620358151,2021-04-28 06:33:07 PDT,2021-04-28,06:33:07,-0700,42373,baxiabhishek,Abhishek Baxi,,#Oxygen refilling available in #Delhi.  7PM to 12 midnight or till stocks last.   Phone: +91 92122 35075 Location: Near Puth Khurd (Bawana Road)  https://t.co/VPHbaDOscD,en,[],['https://goo.gl/maps/vqYEL2WX2QuRrueq7'],[],1,27,11,"['oxygen', 'delhi']",[],https://twitter.com/baxiabhishek/status/1387399479620358151,False,,0,,,,,,,,[],,,,
1387338442921574401,1387338442921574401,2021-04-28 02:30:34 PDT,2021-04-28,02:30:34,-0700,1386154293279944704,missioncovidind,Krishna🔱join rescue team🙏😷,,29 #Oxygen beds are available at Akshardham Sewa Bharti Covid facility in #Delhi.  Contact: Sandeep Phone No: 8851909927  verified by a friend at 1:15 PM,en,[],[],[],0,1,2,"['oxygen', 'delhi']",[],https://twitter.com/missioncovidind/status/1387338442921574401,False,,0,,,,,,,,[],,,,
1387322689124110343,1387322689124110343,2021-04-28 01:27:58 PDT,2021-04-28,01:27:58,-0700,462065076,praveendixit485,Praveen Dixit 🇮🇳,,"Anyone need #Oxygen Cylinder contact parmeet singh, Free of cost.  Please Connect at 9582822396  Alternative supplier is khalsa Aid.  phone number : +91 175 500 1300 whatsapp at : 9115609005  Only for #Delhi ...",en,[],[],[],1,1,0,"['oxygen', 'delhi']",[],https://twitter.com/praveendixit485/status/1387322689124110343,False,,0,,,,,,,,[],,,,
1387290323420794880,1387282414821543937,2021-04-27 23:19:22 PDT,2021-04-27,23:19:22,-0700,1918893415,amitmajhi10,Aj,,"@rjstutee Delhi pls help   #delhi  #Oxygen   Urgent need Oxygen cylinder in Delhi (vmayur vihar,phase 1) Pls help 🙏🙏🙏  Patient oxygen level 69   Phone number: +919540025443 Rahul",en,[],[],[],1,0,0,"['delhi', 'oxygen']",[],https://twitter.com/amitmajhi10/status/1387290323420794880,False,,0,,,,,,,,"[{'screen_name': 'rjstutee', 'name': 'Stutee Ghosh', 'id': '187854133'}]",,,,
1387288438324359171,1387288438324359171,2021-04-27 23:11:52 PDT,2021-04-27,23:11:52,-0700,1358266131694329856,fakir01615565,Rahul,,#Delhi #Oxygen  can anyone physically verify it. as they are not picking phone.,en,[],[],[],0,1,1,"['delhi', 'oxygen']",[],https://twitter.com/Fakir01615565/status/1387288438324359171,False,https://twitter.com/noorzayyubi/status/1387284196423397379,0,,,,,,,,[],,,,
1387287720553181185,1387287720553181185,2021-04-27 23:09:01 PDT,2021-04-27,23:09:01,-0700,1918893415,amitmajhi10,Aj,,"Delhi pls help   #delhi  #Oxygen   Urgent need Oxygen cylinder or bed in Delhi (mayur vihar,phase 1) Pls help 🙏🙏🙏  Patient oxygen level 69   Phone number: +919540025443 Rahul",en,[],[],[],2,1,0,"['delhi', 'oxygen']",[],https://twitter.com/amitmajhi10/status/1387287720553181185,False,,0,,,,,,,,[],,,,
1387239881278070784,1387239881278070784,2021-04-27 19:58:56 PDT,2021-04-27,19:58:56,-0700,302094264,suslovelygl,Hopeless hollow 🏹,,oxygen lead for delhi #delhi #oxygen only refill Name：delhi oxygen Phone：8826035755；,en,[],[],[],0,5,2,"['delhi', 'oxygen']",[],https://twitter.com/Suslovelygl/status/1387239881278070784,False,,0,,,,,,,,[],,,,
1387197977937145858,1387197977937145858,2021-04-27 17:12:25 PDT,2021-04-27,17:12:25,-0700,1234120578275119106,abhaynath25,Vicky Mishra,,Anyone Near #Delhi   #Oxygen #refill drive is going on currently at paramount crio gases in #mundka industrial area and his phone number is 92135 09413  Just verified it right now  Confirmed  #Delhi,en,[],[],[],0,13,6,"['delhi', 'oxygen', 'refill', 'mundka', 'delhi']",[],https://twitter.com/abhaynath25/status/1387197977937145858,False,,0,,,,,,,,[],,,,
1387177187900420099,1387177187900420099,2021-04-27 15:49:48 PDT,2021-04-27,15:49:48,-0700,1040021191,darrencaldeira,Darren Caldeira,,Oxygen refill drive is going on currently at Paramount crio gases in Mundka Industrial area and his phone number is 9213509413  #Delhi #Oxygen,en,[],[],[],0,51,52,"['delhi', 'oxygen']",[],https://twitter.com/darrencaldeira/status/1387177187900420099,False,,0,,,,,,,,[],,,,
1387086798589808641,1387086798589808641,2021-04-27 09:50:38 PDT,2021-04-27,09:50:38,-0700,4804240195,paniswapnashree,spani,,"FRAUD ALERT  Harnavas Kumar, Faridabad Phone number : 9670911389 Did not reply after taking advance for oxygen cylinder. #Delhi #Oxygen",en,[],[],[],0,3,0,"['delhi', 'oxygen']",[],https://twitter.com/PaniSwapnashree/status/1387086798589808641,False,,0,,,,,,,,[],,,,
1386961617179480064,1386961617179480064,2021-04-27 01:33:12 PDT,2021-04-27,01:33:12,-0700,849635542295818240,abhishe05360324,abhishek,,"#Supplier   Verified Phone   Available   Ghaziabad  Rudra Singh  Oxygen  6am, 27th April  8726630313 #gaziabad #Delhi #uttarpardesh #DelhiFightsCorona #DelhiNeedsOxygen #CovidResources #COVIDEmergency2021 #CovidIndiaInfo #CovidSOS #COVIDSecondWave #COVIDEmergency2021 #Oxygen",en,[],[],[],3,1,0,"['supplier', 'gaziabad', 'delhi', 'uttarpardesh', 'delhifightscorona', 'delhineedsoxygen', 'covidresources', 'covidemergency2021', 'covidindiainfo', 'covidsos', 'covidsecondwave', 'covidemergency2021', 'oxygen']",[],https://twitter.com/abhishe05360324/status/1386961617179480064,False,,0,,,,,,,,[],,,,
1386942459070930945,1386942459070930945,2021-04-27 00:17:05 PDT,2021-04-27,00:17:05,-0700,1385109256056147974,advikaaa19,Advika,,"#SOS *Urgently oxygen Delhi NCR*  Oxygen cylinder, oxygen concentrator or oxygen can needed  Name: Kiran Sood  Oxygen lvl: Very low Area: Sector 30, Noida Phone: 9899160605, 7011926825, Empty cylinder will also work #OxygenEmergency #Oxygen #Delhi #Noida #OxygenCrisis",en,[],[],[],1,1,2,"['sos', 'oxygenemergency', 'oxygen', 'delhi', 'noida', 'oxygencrisis']",[],https://twitter.com/Advikaaa19/status/1386942459070930945,False,,0,,,,,,,,[],,,,
1386941617748074497,1386941617748074497,2021-04-27 00:13:44 PDT,2021-04-27,00:13:44,-0700,439850919,9gagtamizh,9GAG TAMIL,,"#Delhi #Beds 20 oxygen beds Available  Phone: 01125401075  Verified by a friend at 23:20 last night.  DDU Harinagar, delhi  #CovidHelp #Beds #Oxygen #CovidIndiaInfo",en,[],[],[],1,0,0,"['delhi', 'beds', 'covidhelp', 'beds', 'oxygen', 'covidindiainfo']",[],https://twitter.com/9gagtamizh/status/1386941617748074497,False,,0,,,,,,,,[],,,,
1386799499809488898,1386794803828903938,2021-04-26 14:49:00 PDT,2021-04-26,14:49:00,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@Anupam_tiwari_ @GayatriiM #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],0,0,0,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386799499809488898,False,,0,,,,,,,,"[{'screen_name': 'Anupam_tiwari_', 'name': 'Anupam Tiwari', 'id': '4716527963'}, {'screen_name': 'GayatriiM', 'name': 'Gee', 'id': '36889093'}]",,,,
1386795476066832384,1386789574127456258,2021-04-26 14:33:01 PDT,2021-04-26,14:33:01,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@RANUTHA12793945 @AkhileshKant do u need oxygen beds? #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959 011- 26655547 011- 26655548 011- 26655549 011- 26655949 011- 26655969,en,[],[],[],2,0,1,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386795476066832384,False,,0,,,,,,,,"[{'screen_name': 'RANUTHA12793945', 'name': 'RANI THAKUR🦋', 'id': '1299417808523210754'}, {'screen_name': 'AkhileshKant', 'name': 'Akhilesh Kant Jha', 'id': '2953868636'}]",,,,
1386794439998263296,1386771509515931650,2021-04-26 14:28:54 PDT,2021-04-26,14:28:54,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@Mallika662 @ArvindKejriwal @MoHFW_INDIA @SatyendarJain #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],0,1,0,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386794439998263296,False,,0,,,,,,,,"[{'screen_name': 'Mallika662', 'name': 'Mallika', 'id': '1385346543616552963'}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': '405427035'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'SatyendarJain', 'name': 'Satyendar Jain', 'id': '362506755'}]",,,,
1386794063811121152,1386782410893783040,2021-04-26 14:27:24 PDT,2021-04-26,14:27:24,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@paramprreet #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959  oxygen beds,en,[],[],[],0,1,0,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386794063811121152,False,,0,,,,,,,,"[{'screen_name': 'paramprreet', 'name': 'Paramprreet Khuranna', 'id': '951642968'}]",,,,
1386793194327736320,1386790652109676544,2021-04-26 14:23:57 PDT,2021-04-26,14:23:57,-0700,4716527963,anupam_tiwari_,Anupam Tiwari,,@msquare27 @ARanganathan72 #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],1,0,1,"['oxygen', 'delhi']",[],https://twitter.com/Anupam_tiwari_/status/1386793194327736320,False,,0,,,,,,,,"[{'screen_name': 'msquare27', 'name': 'Mousumi Mullick', 'id': '44679217'}, {'screen_name': 'ARanganathan72', 'name': 'Anand Ranganathan', 'id': '1344897174'}]",,,,
1386793101142892546,1386792792593031172,2021-04-26 14:23:35 PDT,2021-04-26,14:23:35,-0700,4716527963,anupam_tiwari_,Anupam Tiwari,,@AnmolSaluja16 #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],1,1,0,"['oxygen', 'delhi']",[],https://twitter.com/Anupam_tiwari_/status/1386793101142892546,False,,0,,,,,,,,"[{'screen_name': 'AnmolSaluja16', 'name': 'Anmol Saluja', 'id': '1010183591316213761'}]",,,,
1386793007022673920,1386782410893783040,2021-04-26 14:23:12 PDT,2021-04-26,14:23:12,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@deadlyranjeet #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],1,0,1,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386793007022673920,False,,0,,,,,,,,"[{'screen_name': 'deadlyranjeet', 'name': 'thor_ke_papa', 'id': '175644443'}]",,,,
1386792942413651968,1386782410893783040,2021-04-26 14:22:57 PDT,2021-04-26,14:22:57,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,"@akashstronaut this they will not tell us without patient info, need to share that w them   #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959",en,[],[],[],1,3,2,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792942413651968,False,,0,,,,,,,,"[{'screen_name': 'akashstronaut', 'name': 'Ak', 'id': '2904565848'}]",,,,
1386792824331333633,1386789574127456258,2021-04-26 14:22:29 PDT,2021-04-26,14:22:29,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@negi_was_here @ismriti_spn @AkhileshKant #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],0,0,0,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792824331333633,False,,0,,,,,,,,"[{'screen_name': 'negi_was_here', 'name': 'siddhant negi', 'id': '1215293689926340611'}, {'screen_name': 'ismriti_spn', 'name': 'ISMRITI GUPTA', 'id': '1260626185047982088'}, {'screen_name': 'AkhileshKant', 'name': 'Akhilesh Kant Jha', 'id': '2953868636'}]",,,,
1386792770858225664,1386785662033006594,2021-04-26 14:22:16 PDT,2021-04-26,14:22:16,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@RubikaLiyaquat #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],0,2,3,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792770858225664,False,,0,,,,,,,,"[{'screen_name': 'RubikaLiyaquat', 'name': 'Rubika Liyaquat', 'id': '1062742964'}]",,,,
1386792706827964421,1386789574127456258,2021-04-26 14:22:01 PDT,2021-04-26,14:22:01,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@ismriti_spn @negi_was_here @AkhileshKant #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],0,0,1,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792706827964421,False,,0,,,,,,,,"[{'screen_name': 'ismriti_spn', 'name': 'ISMRITI GUPTA', 'id': '1260626185047982088'}, {'screen_name': 'negi_was_here', 'name': 'siddhant negi', 'id': '1215293689926340611'}, {'screen_name': 'AkhileshKant', 'name': 'Akhilesh Kant Jha', 'id': '2953868636'}]",,,,
1386792664633282565,1386785203578802176,2021-04-26 14:21:51 PDT,2021-04-26,14:21:51,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@SehalMittal @pawanshharma @ArvindKejriwal @WHO @PMOIndia @AmitShah @SonuSood @DelhiTimesTweet @DelhiPolice @MoHFW_INDIA @ManojTiwariMP #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],1,0,0,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792664633282565,False,,0,,,,,,,,"[{'screen_name': 'SehalMittal', 'name': 'Sehal Mittal', 'id': '905539571533750272'}, {'screen_name': 'pawanshharma', 'name': 'Pawan Shharma', 'id': '146111386'}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': '405427035'}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': '14499829'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': '1447949844'}, {'screen_name': 'SonuSood', 'name': 'sonu sood', 'id': '295026890'}, {'screen_name': 'DelhiTimesTweet', 'name': 'Delhi Times', 'id': '792319352846426118'}, {'screen_name': 'DelhiPolice', 'name': '#DilKiPolice Delhi Police', 'id': '1850705408'}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': '2596143056'}, {'screen_name': 'ManojTiwariMP', 'name': 'Manoj Tiwari', 'id': '3314976162'}]",,,,
1386792638167146498,1386789574127456258,2021-04-26 14:21:44 PDT,2021-04-26,14:21:44,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,@negi_was_here @ismriti_spn @AkhileshKant #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959,en,[],[],[],1,0,1,"['oxygen', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792638167146498,False,,0,,,,,,,,"[{'screen_name': 'negi_was_here', 'name': 'siddhant negi', 'id': '1215293689926340611'}, {'screen_name': 'ismriti_spn', 'name': 'ISMRITI GUPTA', 'id': '1260626185047982088'}, {'screen_name': 'AkhileshKant', 'name': 'Akhilesh Kant Jha', 'id': '2953868636'}]",,,,
1386792590087835648,1386782410893783040,2021-04-26 14:21:33 PDT,2021-04-26,14:21:33,-0700,1298671500514361345,anushka_purohit,Anushka Purohit,,#Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959  #oxygen #beds #delhi,en,[],[],[],1,3,3,"['oxygen', 'delhi', 'oxygen', 'beds', 'delhi']",[],https://twitter.com/anushka_purohit/status/1386792590087835648,False,,0,,,,,,,,[],,,,
1386788208847966213,1386788208847966213,2021-04-26 14:04:08 PDT,2021-04-26,14:04:08,-0700,380179564,covid19help2021,CovidHelp (COVID19India),,@CMODelhi @PMOIndia #Oxygen Beds Available Sardar vallabbhai Patel hospital (East #Delhi) (Spo2 greater than 80) To registere give a call Phone : 01126655959 Note: they admitting only Post registered patients Verified by team just now ✅✅ Rt to amplify #COVIDEmergency2021  https://t.co/mLx6Q4GBFJ,en,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}]",[],"['https://pbs.twimg.com/media/Ez7chDPVcAAKFZ9.jpg', 'https://pbs.twimg.com/media/Ez7chqwVcAA5AFX.jpg']",2,6,3,"['oxygen', 'delhi', 'covidemergency2021']",[],https://twitter.com/Covid19help2021/status/1386788208847966213,False,,1,https://pbs.twimg.com/media/Ez7chDPVcAAKFZ9.jpg,,,,,,,[],,,,
1386750210924183554,1386198680160542720,2021-04-26 11:33:09 PDT,2021-04-26,11:33:09,-0700,4812902508,jinkibub,DON'T CALL ME,,"@divanshikhera Self verified  As of April 26, 11:50pm  #oxygen #concentrator in #Delhi #COVID19  https://t.co/LLNB242RqO",en,[],[],['https://pbs.twimg.com/media/Ez65kDMVcAIQn6S.jpg'],0,0,1,"['oxygen', 'concentrator', 'delhi', 'covid19']",[],https://twitter.com/Jinkibub/status/1386750210924183554,False,,1,https://pbs.twimg.com/media/Ez65kDMVcAIQn6S.jpg,,,,,,,"[{'screen_name': 'divanshikhera', 'name': 'Dr. Divanshi Khera', 'id': '882671033936863232'}]",,,,
1386604102302396418,1386604102302396418,2021-04-26 01:52:34 PDT,2021-04-26,01:52:34,-0700,98119689,saleemmohdkhan,Dr Saleem Mohammad Khan,,"#Delhi #SOS #Oxygen #Cylinder needed for a family in Delhi  S.A.M. Rizvi S-21, Flat No. 3, First Floor, Khirki Ext., Malviya Nagar, N. Delhi-110017.  Phone 9650094205 / 9811189503 #amplify #RT #Share #COVID19",en,[],[],[],4,14,30,"['delhi', 'sos', 'oxygen', 'cylinder', 'amplify', 'rt', 'share', 'covid19']",[],https://twitter.com/saleemmohdkhan/status/1386604102302396418,False,,0,,,,,,,,[],,,,
1386557949171027969,1386473929963753475,2021-04-25 22:49:10 PDT,2021-04-25,22:49:10,-0700,1159047938699681793,imshahdev,Dev Shah,,"@afzalistan @SonuSood Around 1000 oxygen  beds available in delhi area: Radha Soami Satsang-Beas, Bhati mines, Chhatarpur, nr Sawan public school qutub minar road delhi - phone : 01126654913-17 #COVID19 #Delhi #Oxygen #Beds #DelhiCovid",en,[],[],[],0,1,0,"['covid19', 'delhi', 'oxygen', 'beds', 'delhicovid']",[],https://twitter.com/imshahdev/status/1386557949171027969,False,,0,,,,,,,,"[{'screen_name': 'afzalistan', 'name': 'Syed Ahmad Afzāl (अफ़्ज़ाल)', 'id': '28985036'}, {'screen_name': 'SonuSood', 'name': 'sonu sood', 'id': '295026890'}]",,,,
1386557403546624003,1386557403546624003,2021-04-25 22:47:00 PDT,2021-04-25,22:47:00,-0700,1159047938699681793,imshahdev,Dev Shah,,"Around 1000 oxygen  beds available in delhi area: Radha Soami Satsang-Beas, Bhati mines, Chhatarpur, nr Sawan public school qutub minar road delhi - phone : 01126654913-17 #COVID19 #Delhi #Oxygen #Beds #DelhiCovid",en,[],[],[],0,0,1,"['covid19', 'delhi', 'oxygen', 'beds', 'delhicovid']",[],https://twitter.com/imshahdev/status/1386557403546624003,False,https://twitter.com/RandeepHooda/status/1386548445075308546,0,,,,,,,,[],,,,
1386548662977789954,1385884206778122241,2021-04-25 22:12:16 PDT,2021-04-25,22:12:16,-0700,1918893415,amitmajhi10,Aj,,@syedzakiahmed_ Delhi pls help   #delhi  #Oxygen   Urgent need Oxygen cylinder in Delhi (vikas puri) Pls help 🙏🙏🙏  Patient oxygen level 66  Phone number: 08376960962,en,[],[],[],1,0,0,"['delhi', 'oxygen']",[],https://twitter.com/amitmajhi10/status/1386548662977789954,False,,0,,,,,,,,"[{'screen_name': 'syedzakiahmed_', 'name': 'Syed zaki Ahmed', 'id': '894949154518056960'}]",,,,
1386548074328199168,1386548074328199168,2021-04-25 22:09:56 PDT,2021-04-25,22:09:56,-0700,1918893415,amitmajhi10,Aj,,Delhi pls help   #delhi  #Oxygen   Urgent need Oxygen cylinder in Delhi (vikas puri) Pls help 🙏🙏🙏  Patient oxygen level 66   Phone number: 08376960962,en,[],[],[],1,0,0,"['delhi', 'oxygen']",[],https://twitter.com/amitmajhi10/status/1386548074328199168,False,,0,,,,,,,,[],,,,
1386533868371513344,1386533868371513344,2021-04-25 21:13:29 PDT,2021-04-25,21:13:29,-0700,286520757,lavanyaballal,Lavanya Ballal | ಲಾವಣ್ಯ ಬಲ್ಲಾಳ್,,"Delhi pls help   #delhi  #Oxygen   Urgent need Oxygen cylinder in Delhi (vasant vihar) Pls help 🙏🙏🙏  Patient oxygen level 45   MP Mamgain  26-D, Block-26, CGH complex , Vasant vihar , New Delhi 57( near Priya cinema )  Phone number: 09871478354",en,[],[],[],21,165,196,"['delhi', 'oxygen']",[],https://twitter.com/LavanyaBallal/status/1386533868371513344,False,,0,,,,,,,,[],,,,
1386530489486364674,1386523197533827080,2021-04-25 21:00:03 PDT,2021-04-25,21:00:03,-0700,3834835873,sujanian17,Nitesh Bhatt 🇮🇳,,"@NayakRagini @srinivasiyc #delhi  #Oxygen   Urgent need Oxygen cylinder in Delhi (vasant vihar) Pls help 🙏🙏🙏  Patient oxygen level 45   MP Mamgain  26-D, Block-26, CGH complex , Vasant vihar , New Delhi 57( near Priya cinema )  Phone number: 09871478354",en,[],[],[],1,0,0,"['delhi', 'oxygen']",[],https://twitter.com/Sujanian17/status/1386530489486364674,False,,0,,,,,,,,"[{'screen_name': 'NayakRagini', 'name': 'Dr. Ragini Nayak', 'id': '2331591042'}, {'screen_name': 'srinivasiyc', 'name': 'Srinivas B V', 'id': '576533046'}]",,,,
1386530223185809410,1386522787100053513,2021-04-25 20:59:00 PDT,2021-04-25,20:59:00,-0700,3834835873,sujanian17,Nitesh Bhatt 🇮🇳,,"@Supriya23bh #delhi  #Oxygen   Urgent need Oxygen cylinder in Delhi (vasant vihar) Pls help 🙏🙏🙏  Patient oxygen level 45   MP Mamgain  26-D, Block-26, CGH complex , Vasant vihar , New Delhi 57( near Priya cinema )  Phone number: 09871478354",en,[],[],[],1,1,0,"['delhi', 'oxygen']",[],https://twitter.com/Sujanian17/status/1386530223185809410,False,,0,,,,,,,,"[{'screen_name': 'Supriya23bh', 'name': 'Supriya Bhardwaj', 'id': '72283791'}]",,,,
1386374261284036611,1386374261284036611,2021-04-25 10:39:16 PDT,2021-04-25,10:39:16,-0700,135102232,deepadoc,Dr.Deepa Sharma,,"Around 1000 #oxygen beds will be available at Radha Soami Satsang, Beas Delhi Address:- Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr. Sawan public school Qutub Minar road, #Delhi Phone: 011 26654913-17  #COVID19India #CovidResources #COVIDEmergency2021  https://t.co/wzzjo6MXLA",en,[],[],['https://pbs.twimg.com/media/Ez1kCv7VIAAYGLA.jpg'],3,10,16,"['oxygen', 'delhi', 'covid19india', 'covidresources', 'covidemergency2021']",[],https://twitter.com/deepadoc/status/1386374261284036611,False,,1,https://pbs.twimg.com/media/Ez1kCv7VIAAYGLA.jpg,,,,,,,[],,,,
1386372352183717890,1386372352183717890,2021-04-25 10:31:40 PDT,2021-04-25,10:31:40,-0700,857700600389173249,kritika_gayatri,Kritika Gayatri,,"Tomorrow (26/04/2021) at 10 am 500 oxygen beds will be available at Radha Soami Satsang Beas at Chhatarpur Delhi Address: Radha Soami Satsang -Beas, Bhati Mines, Chhatarpur, Nr. Sawan public school Qutub Minar road, Delhi Phone: 011 26654913-17 #delhi #Oxygen #COVIDEmergency2021",en,[],[],[],1,0,1,"['delhi', 'oxygen', 'covidemergency2021']",[],https://twitter.com/kritika_gayatri/status/1386372352183717890,False,,0,,,,,,,,[],,,,
1386370495151448064,1386370495151448064,2021-04-25 10:24:18 PDT,2021-04-25,10:24:18,-0700,99936493,jascorr,Jasmeet Bhogal,,Need oxygen for a family member in janakpuri ... please share cerified phone numbers #COVID19India #Oxygen #OxygenEmergency #delhi #Delhi #DelhiCovid,en,[],[],[],1,0,0,"['covid19india', 'oxygen', 'oxygenemergency', 'delhi', 'delhi', 'delhicovid']",[],https://twitter.com/jascorr/status/1386370495151448064,False,,0,,,,,,,,[],,,,
1386367789712044036,1386367789712044036,2021-04-25 10:13:33 PDT,2021-04-25,10:13:33,-0700,1264388068989112320,visheshvaibhav4,Vishesh,,Need Oxygen Cylinder in Delhi. Need a verified and promising lead.   Leads provided previously either switch off their phone or don't answer.  Please DM if lead is verified. Empty Cylinders would work too as refills would do. RT to amplify  Please help! Thanks. #oxygen #Delhi,en,[],[],[],3,0,0,"['oxygen', 'delhi']",[],https://twitter.com/VisheshVaibhav4/status/1386367789712044036,False,,0,,,,,,,,[],,,,
1386333230488375302,1386333230488375302,2021-04-25 07:56:13 PDT,2021-04-25,07:56:13,-0700,850770049,sidharthsshukla,Shukla Siddharth,,"#OxygenCylinders: Plot No. 809, Second Floor, Rd 42C, Sector 42, #Gurugram, #Haryana 122001 #Delhi #Oxygen Phone : +91 8700013641  Email : hemkuntfoundation13@gmail.com  https://t.co/3oqKO4EXFO",en,[],[],['https://pbs.twimg.com/media/Ez0-uBbVEAEUxLL.jpg'],2,2,1,"['oxygencylinders', 'gurugram', 'haryana', 'delhi', 'oxygen']",[],https://twitter.com/sidharthsshukla/status/1386333230488375302,False,,1,https://pbs.twimg.com/media/Ez0-uBbVEAEUxLL.jpg,,,,,,,[],,,,
